Area,Beds,Baths,Toilets,Price
Agege,0,0,0,"350,000,000"
Agege,5,5,6,"370,000,000"
Agege,3,3,4,"23,000,000"
Agege,0,0,0,"6,000,000"
Agege,0,0,0,"7,000,000"
Agege,4,5,5,"80,000,000"
Agege,0,0,0,"40,000,000"
Agege,0,0,0,"3,500,000"
Agege,0,0,0,"70,000,000"
Agege,0,0,0,"25,000,000"
Agege,8,0,0,"40,000,000"
Agege,0,0,0,"3,500,000/sqm"
Agege,1,1,1,"40,000,000"
Agege,0,0,0,"65,000,000"
Agege,4,0,0,"18,000,000"
Agege,0,0,0,"28,000,000"
Agege,6,6,6,"20,000,000"
Agege,0,0,0,"350,000,000"
Agege,6,8,8,"14,000,000/day"
Agege,3,4,4,"40,000,000"
Agege,3,4,4,"38,000,000"
Agege,2,3,3,"37,000,000"
Agege,3,3,4,"65,000,000"
Agege,7,8,8,"28,000,000/day"
Agege,8,9,9,"16,000,000/day"
Agege,5,7,7,"25,000,000/day"
Agege,4,5,5,"70,000,000/day"
Agege,6,8,8,"38,000,000/day"
Agege,0,0,0,"7,000,000,000"
Agege,0,0,0,"11,000,000"
Agege,0,0,0,"6,500,000"
Agege,0,0,0,"10,000,000"
Agege,0,0,0,"5,500,000"
Agege,4,5,5,"25,000,000"
Agege,0,0,0,"25,000,000"
Agege,0,0,0,"35,000,000"
Agege,0,0,0,"25,000,000"
Agege,0,0,0,"100,000,000"
Agege,0,0,0,"300,000,000"
Agege,0,0,0,"3,600,000"
Agege,0,0,0,"15,000,000"
Agege,0,0,0,"22,000,000"
Agege,0,0,0,"27,500,000"
Agege,0,0,0,"5,500,000"
Agege,5,6,6,"150,000,000/day"
Agege,4,5,5,"60,000,000"
Agege,3,4,4,"18,000,000"
Agege,6,7,7,"32,000,000"
Agege,1,1,1,"45,000,000"
Agege,4,5,5,"48,000,000"
Agege,3,4,4,"7,500,000"
Agege,3,4,4,"25,000,000/day"
Agege,3,3,4,"16,000,000"
Agege,7,7,7,"50,000,000"
Agege,0,0,0,"6,500,000"
Agege,3,3,0,"55,000,000"
Agege,5,6,6,"75,000,000"
Agege,7,7,9,"60,000,000"
Agege,2,2,2,"6,500,000"
Agege,0,0,0,"15,000,000"
Agege,0,0,0,"4,500,000"
Agege,0,0,0,"13,000,000"
Agege,7,8,8,"19,500,000"
Agege,0,0,0,"19,500,000"
Agege,6,6,7,"700,000,000"
Agege,0,0,0,"27,000,000"
Agege,0,0,0,"7,500,000"
Agege,0,0,0,"10,000,000"
Agege,0,0,0,"16,500,000"
Agege,0,0,0,"45,000,000"
Agege,0,0,0,"65,000,000"
Agege,3,4,4,"12,000,000"
Agege,3,3,4,"12,000,000"
Agege,0,0,0,"15,000,000"
Agege,0,0,0,"25,000,000"
Agege,0,0,0,"16,000,000"
Agege,0,0,0,"16,000,000"
Agege,4,5,5,"23,000,000"
Agege,0,0,0,"12,000,000"
Agege,0,0,0,"26,000,000"
Agege,0,0,0,"50,000,000"
Agege,4,5,5,"48,000,000/day"
Agege,2,3,3,"20,000,000"
Agege,6,7,7,"37,000,000"
Agege,4,5,5,"57,000,000/day"
Agege,0,0,0,"12,500,000"
Agege,2,3,3,"7,500,000/day"
Agege,4,5,5,"15,000,000/day"
Agege,4,5,5,"17,000,000/day"
Agege,3,4,4,"18,000,000/day"
Agege,6,7,7,"22,000,000/day"
Agege,6,7,7,"50,000,000/day"
Agege,2,3,3,"12,000,000/day"
Agege,4,5,5,"25,500,000/day"
Agege,4,5,5,"45,000,000/day"
Agege,3,4,4,"5,000,000"
Agege,0,0,0,"4,000,000"
Agege,3,3,3,"5,500,000"
Agege,1,1,1,"25,000,000"
Agege,0,0,0,"30,000,000"
Agege,0,0,0,"440,000"
Agege,0,0,0,"18,000,000"
Agege,0,0,0,"12,000,000"
Agege,0,0,0,"23,000,000"
Agege,0,0,0,"26,000,000"
Agege,0,0,0,"7,000,000"
Agege,3,0,0,"34,900,000"
Agege,0,0,0,"35,000,000"
Agege,0,0,0,"20,000,000"
Agege,0,0,0,"19,000,000"
Agege,0,0,0,"20,000,000"
Agege,0,0,0,"7,000,000"
Agege,0,0,0,"27,000,000"
Agege,0,0,0,"9,000,000"
Agege,0,0,0,"23,000,000"
Agege,0,0,0,"15,000,000"
Agege,0,0,0,"15,000,000"
Agege,0,0,0,"37,000,000"
Agege,0,0,0,"33,000,000"
Agege,0,0,0,"75,000,000"
Agege,0,0,0,"6,000,000"
Agege,3,3,3,"25,000,000"
Agege,0,0,0,"45,000,000"
Agege,0,0,0,"10,500,000"
Agege,0,0,0,"50,000,000"
Agege,4,4,4,"55,000,000"
Agege,2,3,3,"25,000,000"
Agege,3,3,4,"155,000"
Agege,3,3,3,"35,000,000"
Agege,3,3,4,"35,000,000"
Agege,3,4,4,"50,000,000"
Agege,4,6,6,"15,000,000/day"
Agege,2,3,3,"25,000,000/day"
Agege,1,1,1,"1,500,000,000"
Agege,4,5,5,"40,000,000/day"
Agege,5,6,6,"10,500,000/day"
Agege,1,1,1,"200,000,000/day"
Agege,4,5,5,"22,000,000/day"
Agege,2,3,3,"35,000,000/day"
Agege,5,6,6,"100,000,000/day"
Agege,8,9,9,"50,000,000/day"
Agege,3,4,4,"48,000,000/day"
Agege,2,3,3,"16,000,000/day"
Agege,3,4,4,"19,500,000"
Agege,5,5,5,"25,000,000"
Agege,0,0,0,"14,000,000"
Agege,4,4,4,"13,000,000"
Agege,0,0,0,"3,800,000"
Agege,4,4,5,"18,000,000"
Agege,3,4,4,"9,000,000"
Agege,0,0,0,"16,000,000"
Agege,0,0,0,"12,000,000"
Agege,0,0,0,"11,500,000"
Agege,0,0,0,"13,000,000"
Agege,0,0,0,"70,000,000"
Agege,0,0,0,"7,500,000"
Agege,0,0,0,"15,000,000"
Agege,0,0,0,"25,000,000"
Agege,0,0,0,"50,000,000"
Agege,0,0,0,"15,000,000"
Agege,0,0,0,"18,000,000"
Agege,0,0,0,"70,000,000"
Agege,0,0,0,"45,000,000"
Agege,0,0,0,"25,000,000"
Agege,0,0,0,"50,000,000"
Agege,0,0,0,"45,000,000"
Agege,0,0,0,"15,000,000"
Agege,0,0,0,"8,000,000"
Agege,0,0,0,"400,000"
Agege,5,5,6,"370,000,000"
Agege,0,0,0,"30,000,000"
Agege,0,0,0,"38,000,000"
Agege,0,0,0,"40,000,000"
Agege,0,0,0,"10,000,000"
Agege,0,0,0,"16,000,000"
Agege,0,0,0,"50,000,000"
Agege,2,2,2,"37,000,000"
Agege,2,2,2,"13,500,000"
Agege,4,5,5,"23,000,000/day"
Agege,6,7,7,"25,500,000/day"
Agege,4,5,5,"65,000,000"
Agege,4,5,5,"25,000,000/day"
Agege,8,9,9,"35,000,000/day"
Agege,5,6,6,"12,000,000/day"
Agege,4,5,5,"5,000,000/day"
Agege,0,0,0,"27,000,000"
Agege,3,4,4,"20,000,000/day"
Agege,6,7,7,"35,000,000/day"
Agege,4,6,6,"60,000,000/day"
Agege,4,4,3,"15,000,000"
Agege,4,4,5,"160,000,000"
Agege,4,4,4,"25,000,000"
Agege,5,5,4,"22,000,000"
Agege,0,0,0,"11,500,000"
Agege,0,0,0,"8,000,000"
Agege,0,0,0,"4,000,000"
Agege,4,4,4,"15,000,000"
Agege,0,0,0,"13,000,000"
Agege,0,0,0,"25,000,000"
Agege,0,0,0,"70,000,000"
Agege,0,0,4,"18,500,000"
Agege,0,0,0,"12,000,000"
Agege,0,0,0,"22,000,000"
Agege,0,0,0,"28,000,000"
Agege,0,0,0,"37,000,000"
Agege,0,0,0,"22,000,000"
Agege,0,0,0,"50,000,000"
Agege,0,0,0,"15,000,000"
Agege,5,5,6,"50,000,000"
Agege,0,0,0,"18,000,000"
Agege,5,5,5,"80,000,000"
Agege,6,7,8,"95,000,000"
Agege,0,0,0,"14,000,000"
Agege,0,0,0,"25,000,000"
Agege,0,0,0,"70,000,000"
Agege,2,2,2,"8,000,000"
Agege,0,0,0,"40,000,000"
Agege,4,0,0,"70,000,000"
Agege,0,0,0,"100,000,000"
Agege,0,0,0,"40,000,000"
Agege,0,0,0,"25,000,000"
Agege,6,8,8,"40,000,000"
Agege,0,0,0,"33,000,000"
Agege,0,0,0,"38,000,000"
Agege,0,0,0,"200,000,000"
Agege,0,0,0,"45,000,000"
Agege,4,5,5,"65,000,000"
Agege,0,0,0,"120,000,000"
Agege,3,3,3,"55,000,000"
Agege,4,4,5,"25,000,000"
Agege,3,2,2,"22,000,000"
Agege,0,0,0,"1,200,000,000"
Agege,0,2,2,"35,000,000"
Agege,3,0,0,"17,000,000"
Agege,0,0,0,"22,000,000"
Agege,3,2,2,"28,000,000"
Agege,6,5,5,"45,000,000"
Agege,0,0,0,"100,000,000"
Agege,0,0,0,"20,000,000"
Agege,0,0,0,"220,000,000"
Agege,4,4,4,"26,000,000"
Agege,0,0,0,"25,000,000"
Agege,0,0,0,"1,500,000,000"
Agege,0,0,0,"75,000,000"
Agege,0,0,0,"360,000,000"
Agege,0,0,0,"7,000,000,000"
Agege,0,0,0,"15,000,000"
Agege,3,3,4,"12,000,000"
Agege,6,0,0,"27,000,000"
Agege,3,3,4,"25,000,000"
Agege,0,0,0,"80,000,000"
Agege,3,3,4,"35,000,000"
Agege,0,0,0,"20,000,000"
Agege,4,4,5,"160,000,000"
Agege,3,4,0,"23,000,000"
Agege,0,0,0,"10,000,000,000"
Agege,0,0,0,"35,000,000"
Agege,0,0,0,"130,000,000"
Agege,6,8,8,"40,000,000"
Agege,0,0,0,"7,000,000"
Agege,5,6,6,"65,000,000"
Agege,3,4,4,"48,000,000"
Agege,0,0,0,"450,000,000"
Agege,8,8,1,"25,000,000"
Agege,3,3,4,"22,000,000"
Agege,3,3,4,"20,000,000"
Agege,3,2,3,"13,000,000"
Agege,3,3,3,"14,000,000"
Agege,0,0,0,"35,000,000"
Agege,4,5,5,"22,000,000"
Agege,0,0,0,"10,000,000"
Agege,3,4,4,"35,000,000"
Agege,5,5,6,"7,000,000"
Agege,0,0,0,"7,500,000"
Agege,5,5,6,"370,000,000"
Agege,2,3,3,"17,000,000"
Agege,0,0,0,"45,000,000"
Agege,0,0,0,"35,000,000"
Agege,0,0,0,"30,000,000"
Agege,0,0,0,"37,000,000"
Agege,4,5,5,"45,000,000"
Agege,3,4,4,"25,000,000"
Agege,0,0,0,"29,000,000"
Agege,0,0,0,"160,000,000"
Agege,6,7,6,"58,000,000"
Agege,0,0,0,"22,000,000"
Agege,0,0,0,"27,000,000"
Agege,5,5,6,"90,000,000"
Agege,0,0,0,"250,000,000"
Agege,3,3,3,"35,000,000"
Agege,3,4,4,"30,000,000"
Agege,0,0,0,"7,000,000,000"
Agege,5,6,6,"25,000,000"
Agege,0,0,0,"4,500,000"
Agege,4,6,6,"58,000,000"
Agege,5,5,6,"1,000,000,000/year"
Agege,0,0,0,"15,000,000"
Agege,3,3,3,"10,000,000/day"
Agege,2,2,3,"12,000,000"
Agege,0,0,0,"15,000,000"
Agege,0,0,0,"15,000,000"
Agege,0,0,0,"27,000,000"
Agege,0,0,0,"5,000,000/day"
Agege,0,0,0,"6,000,000"
Agege,1,1,1,"55,000,000"
Agege,0,0,0,"13,000,000/day"
Agege,3,3,3,"13,000,000/day"
Agege,0,0,0,"6,500,000"
Agege,4,5,5,"70,000,000"
Agege,9,2,2,"10,000,000/day"
Agege,3,0,0,"14,000,000"
Agege,0,0,0,"12,000,000"
Agege,4,4,5,"60,000,000"
Agege,0,0,0,"20,000,000"
Agege,0,0,0,"12,500,000"
Agege,0,0,0,"4,900,000"
Agege,0,0,0,"12,500,000"
Agege,0,0,0,"10,000,000"
Agege,0,0,0,"4,200,000"
Agege,1,1,1,"40,000,000"
Agege,6,6,6,"55,000,000"
Agege,3,3,4,"30,000,000"
Agege,4,4,5,"30,000,000"
Agege,4,5,5,"55,000,000"
Agege,4,4,5,"50,000,000"
Agege,0,0,0,"40,000,000"
Agege,1,1,1,"50,000,000"
Agege,0,0,0,"30,000,000"
Agege,0,0,0,"15,000,000"
Agege,3,3,4,"30,000,000"
Agege,0,0,0,"13,000,000"
Agege,3,3,3,"8,000,000"
Agege,0,0,0,"15,000,000"
Agege,0,0,0,"12,000,000"
Agege,0,0,0,"8,000,000"
Agege,0,0,0,"170,000,000"
Agege,0,0,0,"17,000,000"
Agege,3,3,4,"155,000"
Agege,8,8,8,"80,000,000"
Agege,5,5,6,"80,000,000"
Agege,3,3,4,"60,000,000"
Agege,0,0,0,"13,500,000"
Agege,0,0,0,"17,000,000"
Agege,7,0,0,"40,000,000"
Agege,1,1,1,"100,000,000"
Agege,9,2,2,"10,000,000/day"
Agege,3,3,3,"27,500,000/day"
Agege,0,0,0,"220,000,000"
Agege,0,0,0,"20,000,000"
Agege,4,4,4,"25,000,000"
Agege,3,3,3,"12,000,000/day"
Agege,3,3,3,"18,000,000"
Agege,0,0,0,"15,000,000"
Agege,0,0,0,"10,000,000"
Agege,4,4,4,"42,000,000"
Agege,5,5,6,"70,000,000"
Agege,0,0,0,"8,000,000"
Agege,3,3,3,"13,000,000/day"
Agege,3,0,0,"34,900,000"
Agege,3,0,0,"18,500,000"
Agege,0,0,0,"45,000,000"
Agege,3,3,3,"45,000,000"
Agege,0,0,0,"12,500,000"
Agege,0,0,0,"22,000,000"
Agege,0,0,0,"37,000,000"
Agege,2,0,0,"10,000,000"
Agege,4,0,0,"60,000,000"
Agege,6,0,0,"50,000,000"
Agege,3,0,0,"28,000,000"
Agege,0,0,0,"10,000,000"
Agege,2,0,0,"13,000,000"
Agege,3,0,0,"17,000,000"
Agege,0,0,0,"25,000,000"
Agege,0,0,0,"20,000,000"
Agege,0,0,0,"50,000,000"
Agege,3,0,0,"18,000,000"
Agege,0,0,0,"250,000,000"
Agege,0,0,0,"7,000,000"
Agege,0,0,0,"30,000,000"
Agege,5,6,7,"220,000,000"
Agege,0,0,0,"25,000,000"
Agege,0,0,0,"55,000,000"
Agege,0,0,0,"14,000,000"
Agege,2,0,0,"40,000,000"
Agege,0,0,0,"30,000,000"
Agege,4,4,5,"18,000,000"
Agege,0,0,0,"25,000,000"
Agege,0,0,0,"25,000,000"
Agege,0,0,0,"40,000,000"
Agege,3,0,0,"39,000,000"
Agege,3,0,3,"11,000,000"
Agege,2,0,0,"13,000,000"
Agege,3,0,0,"17,000,000"
Agege,7,0,0,"27,000,000"
Agege,4,0,0,"32,000,000"
Agege,0,0,0,"13,500,000"
Agege,0,0,0,"27,000,000"
Agege,0,0,0,"50,000,000/year"
Agege,0,0,0,"22,000,000"
Agege,0,0,0,"22,000,000"
Agege,3,3,5,"1,450,000"
Agege,0,0,0,"250,000,000"
Agege,2,0,0,"8,500,000"
Agege,0,0,0,"35,000,000"
Agege,0,0,0,"25,000,000"
Agege,0,0,0,"50,000,000"
Agege,4,0,0,"12,000,000"
Agege,0,0,0,"38,000,000"
Agege,0,0,0,"30,000,000"
Agege,0,0,0,"12,000,000"
Agege,0,0,0,"16,000,000"
Agege,0,0,0,"40,000,000"
Agege,0,0,0,"15,000,000"
Agege,0,0,0,"27,000,000"
Agege,5,0,0,"35,000,000"
Agege,0,0,0,"25,000,000"
Agege,0,0,0,"80,000,000"
Agege,0,0,0,"12,500,000"
Agege,7,0,0,"20,000,000"
Agege,9,0,0,"8,000,000"
Agege,0,0,0,"140,000,000"
Agege,6,6,7,"2,200,000,000"
Agege,0,0,0,"25,000,000"
Agege,0,0,0,"18,000,000/year"
Agege,0,0,0,"11,000,000"
Agege,0,0,0,"28,000,000"
Agege,2,0,0,"25,000,000"
Agege,5,0,0,"55,000,000"
Agege,3,0,0,"22,000,000"
Agege,0,0,0,"11,000,000"
Agege,0,0,0,"50,000,000"
Agege,3,0,0,"15,000,000"
Agege,0,0,0,"60,000,000"
Agege,0,0,0,"13,500,000"
Agege,0,0,0,"40,000,000"
Agege,0,0,0,"65,000,000"
Agege,0,0,0,"65,000,000"
Agege,3,4,4,"27,000,000"
Agege,4,4,5,"65,000,000"
Agege,0,0,0,"18,000,000"
Agege,0,0,0,"120,000,000"
Agege,0,0,0,"18,000,000"
Agege,0,0,0,"2,600,000,000"
Agege,0,0,0,"43,000,000"
Agege,0,0,0,"25,000,000"
Agege,0,0,0,"48,000,000"
Agege,0,0,0,"40,000,000"
Agege,0,0,0,"65,000,000"
Agege,4,0,0,"60,000,000"
Agege,0,0,0,"8,000,000"
Agege,0,0,0,"23,000,000"
Agege,0,0,0,20
Agege,0,0,0,"9,500,000"
Agege,3,3,3,"40,000,000"
Agege,0,0,0,"8,000,000"
Agege,0,0,0,"20,000,000"
Agege,0,0,0,"30,000,000"
Agege,7,8,8,"55,000,000"
Agege,0,0,0,"25,000,000"
Agege,3,0,0,"35,000,000"
Agege,0,0,0,"80,000,000"
Agege,3,3,3,"37,000,000"
Agege,0,0,0,"15,000,000"
Agege,4,4,5,"160,000,000"
Agege,0,0,0,"100,000,000"
Agege,0,0,0,"70,000,000"
Agege,0,0,0,"30,000,000"
Agege,4,5,5,"15,000,000"
Agege,0,0,0,"10,000,000"
Agege,3,4,4,"25,000,000"
Agege,0,0,0,"70,000,000"
Agege,0,0,0,"40,000,000"
Agege,0,0,0,"22,000,000"
Agege,3,0,0,"18,000,000"
Agege,3,0,0,"14,000,000"
Agege,0,0,0,"28,000,000"
Agege,3,3,0,"40,000,000"
Agege,4,4,0,"25,000,000"
Agege,0,0,0,"25,000,000"
Agege,2,0,0,"20,000,000"
Agege,0,0,0,"6,500,000"
Agege,3,3,3,"18,000,000"
Agege,0,0,0,"80,000,000"
Agege,0,0,0,"60,000,000"
Agege,0,0,0,"5,500,000"
Agege,0,0,0,"220,000,000"
Agege,2,3,3,"55,000,000/month"
Agege,0,0,0,"9,000,000"
Agege,3,4,4,"22,000,000"
Agege,0,0,0,"50,000,000"
Agege,0,0,0,"4,000,000"
Agege,0,0,0,"30,000,000"
Agege,0,0,0,"65,000,000"
Agege,0,0,0,"33,000,000"
Agege,0,0,0,"70,000,000"
Agege,0,0,0,"140,000,000"
Agege,3,0,0,"35,000,000"
Agege,0,0,0,"3,000,000"
Agege,0,0,0,"70,000,000"
Agege,0,0,0,"4,000,000"
Agege,4,5,5,"35,000,000"
Agege,2,2,2,"8,500,000"
Agege,3,4,4,"70,000,000"
Agege,0,0,0,"190,000,000"
Agege,0,0,0,"13,000,000"
Agege,3,4,5,"38,000,000"
Agege,0,0,0,"8,000,000"
Agege,0,0,0,"13,000,000"
Agege,2,3,3,"12,000,000"
Agege,0,0,0,"10,000,000"
Agege,0,0,0,"9,000,000"
Agege,3,4,4,"9,000,000"
Agege,4,0,0,"40,000,000"
Agege,2,3,3,"20,000,000"
Agege,3,3,3,"35,000,000"
Agege,0,0,0,"18,000,000"
Agege,2,3,3,"25,000,000"
Agege,0,0,0,"120,000,000"
Agege,2,3,2,"13,500,000"
Agege,3,3,3,"34,000,000"
Agege,0,0,0,"16,000,000"
Agege,4,5,5,"11,000,000"
Agege,0,0,0,"8,000,000/sqm"
Agege,3,3,3,"13,000,000"
Agege,3,3,3,"38,000,000"
Agege,0,0,0,"8,500,000"
Agege,0,0,0,"2,600,000,000"
Agege,3,3,3,"25,000,000"
Agege,5,6,6,"35,000,000"
Agege,0,0,0,"8,000,000"
Agege,0,0,0,"75,000,000"
Agege,0,0,0,"8,000,000/sqm"
Agege,6,7,7,"45,000,000"
Agege,0,0,0,"85,000,000"
Agege,0,0,0,"7,000,000"
Agege,0,0,0,"20,000,000"
Agege,0,0,0,"300,000,000"
Agege,0,0,0,"85,000,000/sqm"
Agege,0,0,0,"85,000,000/sqm"
Agege,0,0,0,"180,000,000"
Agege,0,0,0,"5,700,000"
Agege,4,5,5,"80,000,000"
Agege,3,3,3,"40,000,000"
Agege,0,0,0,"250,000,000"
Agege,0,0,0,"80,000,000"
Agege,0,0,0,"4,000,000"
Agege,3,3,4,"50,000,000"
Agege,3,3,4,"155,000"
Agege,4,4,5,"50,000,000"
Agege,4,4,5,"65,000,000"
Agege,0,0,0,"8,000,000"
Agege,0,0,4,"17,000,000"
Agege,0,0,0,"7,000,000"
Agege,3,3,4,"44,000,000"
Agege,0,0,0,"13,000,000"
Agege,9,6,6,"90,000,000"
Agege,0,0,0,"5,700,000"
Agege,4,4,3,"70,000,000"
Agege,0,0,0,"12,000,000"
Agege,4,5,7,"25,000,000"
Agege,2,2,2,"13,500,000"
Agege,0,0,0,"65,000,000"
Agege,0,0,0,"5,700,000"
Agege,0,0,0,"14,000,000"
Agege,3,0,0,"35,000,000"
Agege,4,0,0,"18,000,000"
Agege,0,0,0,"140,000,000"
Agege,0,0,0,"30,000,000"
Agege,0,0,0,"2,600,000,000"
Agege,3,0,0,"22,000,000"
Agege,0,0,0,"5,000,000"
Agege,0,0,0,"55,000,000"
Agege,2,0,0,"12,000,000"
Agege,0,0,0,"40,000,000"
Agege,0,0,0,"5,700,000"
Agege,0,0,0,"5,000,000"
Agege,0,0,0,"100,000,000"
Agege,3,0,0,"50,000,000"
Agege,3,0,0,"25,000,000"
Agege,0,0,0,"55,000,000"
Agege,0,0,0,"20,000,000"
Agege,0,0,0,"35,000,000"
Agege,0,0,0,"8,000,000/day"
Agege,4,1,2,"230,000/month"
Agege,0,0,0,"18,000,000"
Agege,0,0,0,"15,000,000"
Agege,6,0,0,"28,000,000"
Agege,0,0,0,"57,000,000"
Agege,0,0,0,"40,000,000"
Agege,4,4,5,"160,000,000"
Agege,0,0,0,"150,000,000"
Agege,0,0,0,"55,000,000"
Agege,0,0,0,"38,000,000"
Agege,0,2,4,"27,000,000"
Agege,0,5,5,"27,000,000"
Agege,0,0,0,"35,000,000"
Agege,3,2,3,"22,500,000"
Agege,0,5,5,"27,000,000"
Agege,0,0,0,"17,000,000"
Agege,4,4,5,"40,000,000"
Agege,2,2,2,"35,000,000"
Agege,6,6,6,"25,000,000"
Agege,3,2,3,"22,500,000"
Agege,0,0,0,"4,000,000"
Agege,0,0,0,"3,800,000"
Agege,3,5,5,"13,000,000"
Agege,3,5,5,"13,000,000"
Agege,2,2,2,"25,000,000"
Agege,5,5,5,"11,500,000"
Agege,0,0,0,"35,000,000/sqm"
Agege,5,6,6,"1,200,000,000"
Agege,0,0,0,"90,000,000"
Agege,0,0,0,"6,000,000"
Agege,0,0,0,"5,700,000"
Agege,0,1,1,"27,000,000"
Agege,1,1,1,"28,000,000"
Agege,3,3,3,"20,000,000"
Agege,2,3,3,"15,000,000/year"
Agege,8,8,8,"28,000,000"
Agege,1,1,1,"23,500,000"
Agege,3,3,3,"15,000,000/sqm"
Agege,1,1,1,"35,000,000"
Agege,4,4,4,"7,500,000"
Agege,2,3,3,"14,000,000"
Agege,1,1,1,"26,000,000"
Agege,1,1,1,"26,000,000"
Agege,1,1,1,"17,000,000"
Agege,8,8,8,"40,000,000"
Agege,3,4,4,"19,500,000"
Agege,0,0,0,"4,500,000"
Agege,2,3,3,"15,000,000"
Agege,4,4,5,"160,000,000"
Agege,0,0,0,"11,000,000"
Agege,3,3,3,"12,000,000"
Agege,0,0,0,"25,000,000"
Agege,9,9,9,"17,000,000"
Agege,8,8,8,"25,000,000"
Agege,0,0,0,"6,000,000"
Agege,2,3,3,"6,000,000"
Agege,4,4,4,"14,000,000"
Agege,3,3,3,"6,000,000"
Agege,4,4,4,"8,500,000"
Agege,9,9,9,"25,000,000"
Agege,6,6,6,"28,000,000"
Agege,4,4,4,"9,000,000"
Agege,1,1,1,"10,000,000"
Agege,1,1,1,"14,000,000"
Agege,1,1,1,"27,000,000"
Agege,4,4,4,"17,000,000"
Agege,4,4,4,"7,500,000"
Agege,4,4,4,"13,000,000"
Agege,3,3,3,"11,500,000"
Agege,0,0,0,"5,500,000"
Agege,3,3,3,"18,000,000"
Agege,3,3,3,"8,500,000"
Agege,0,0,0,"7,500,000"
Agege,1,1,1,"20,000,000"
Agege,0,0,0,"14,000,000"
Agege,3,3,3,"6,000,000"
Agege,2,3,0,"30,000,000"
Agege,0,0,0,"8,000,000"
Agege,1,2,8,"50,000,000"
Agege,6,0,0,"60,000,000"
Agege,3,4,4,"40,000,000"
Agege,0,0,0,"15,000,000"
Agege,5,0,0,"35,000,000"
Agege,7,0,0,"70,000,000"
Agege,0,0,0,"10,000,000"
Agege,0,0,0,"13,500,000"
Agege,3,3,4,"14,500,000"
Agege,4,5,5,"90,000,000"
Agege,0,0,0,"10,000,000"
Agege,0,0,0,"5,700,000/day"
Agege,5,5,6,"1,600,000,000"
Agege,3,3,3,"12,500,000/day"
Agege,3,3,4,"18,900,000"
Agege,3,3,3,"27,500,000/day"
Agege,0,0,0,"7,000,000/day"
Agege,0,0,0,"6,000,000"
Agege,2,2,2,"8,500,000/day"
Agege,1,0,0,"50,000,000"
Agege,1,0,0,"7,000,000"
Agege,0,0,0,"8,000,000"
Agege,3,3,4,"15,000,000"
Agege,0,0,0,"1,200,000,000"
Agege,2,0,0,"9,500,000"
Agege,3,0,0,"30,000,000"
Agege,3,0,0,"15,000,000"
Agege,0,0,0,"10,000,000"
Agege,0,0,0,"5,000,000"
Agege,3,2,2,"15,000,000"
Agege,3,0,0,"50,000,000"
Agege,0,0,0,"45,000,000"
Agege,0,0,0,"12,000,000"
Agege,0,0,0,"2,600,000,000"
Agege,0,0,0,"7,000,000"
Agege,0,0,0,"12,000,000"
Agege,0,0,0,"7,200,000"
Agege,3,0,0,"25,000,000"
Agege,0,0,0,"7,000,000"
Agege,4,4,5,"55,000,000"
Agege,4,4,5,"55,000,000"
Agege,1,0,0,"10,000,000"
Agege,4,4,5,"150,000,000"
Agege,0,0,0,"35,000,000"
Agege,0,0,0,"15,000,000"
Agege,0,0,0,"7,500,000"
Agege,0,0,0,"13,500,000"
Agege,0,0,0,"10,000,000"
Agege,0,0,0,"28,000,000"
Agege,0,0,0,"18,000,000"
Agege,0,0,0,"15,000,000"
Agege,0,0,0,"15,000,000"
Agege,0,0,0,"12,500,000"
Agege,0,0,0,"22,000,000"
Agege,0,0,0,"300,000,000"
Agege,0,0,0,"28,000,000"
Agege,0,0,0,"15,000,000"
Agege,0,0,0,"17,000,000"
Agege,0,0,0,"14,000,000"
Agege,0,0,0,"35,000,000"
Agege,0,0,0,"7,000,000,000"
Agege,0,0,0,"7,000,000"
Agege,0,0,0,"12,000,000"
Agege,0,0,0,"12,000,000"
Agege,0,0,0,"11,000,000"
Agege,0,0,0,"10,000,000"
Agege,0,0,0,"23,000,000"
Agege,0,0,0,"20,000,000"
Agege,2,3,3,"27,000,000"
Agege,0,0,0,"350,000,000"
Agege,0,0,0,"25,500,000"
Agege,0,0,0,"12,000,000"
Agege,0,0,0,"29,000,000"
Agege,0,0,0,"8,000,000"
Agege,0,0,0,"30,000,000"
Agege,0,0,0,"2,700,000,000"
Agege,0,0,0,"25,000,000"
Agege,0,0,0,"4,000,000/sqm"
Agege,0,0,0,"30,000,000"
Agege,0,0,0,"35,000,000"
Agege,0,0,0,"9,300,000"
Agege,0,0,0,"850,000,000"
Agege,3,3,4,"30,000,000"
Agege,0,0,0,"15,000,000"
Agege,0,0,0,"6,000,000"
Agege,0,0,0,"8,500,000"
Agege,0,0,0,"28,000,000"
Agege,5,5,6,"80,000,000"
Agege,0,0,0,"25,000,000"
Agege,0,0,0,"9,000,000"
Agege,4,4,5,"17,000,000"
Agege,0,0,0,"4,500,000"
Agege,0,0,0,"12,000,000"
Agege,2,2,2,"25,000,000"
Agege,0,0,0,"7,200,000"
Agege,0,0,0,"400,000,000"
Agege,5,5,6,"1,000,000,000/year"
Agege,0,0,0,"8,500,000"
Agege,0,0,0,"55,000,000"
Agege,0,0,0,"14,000,000"
Agege,0,0,0,"28,000,000"
Agege,0,0,0,"25,000,000"
Agege,0,0,0,"5,500,000"
Agege,0,0,0,"14,000,000"
Agege,0,0,0,"40,000,000"
